Unnamed: 0,week_of_outbreak,state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp,is_coastal_district,Season,Fatality_Rate
5669,29th week,Maharashtra,Dhule,Cholera,38,0,15,7,2013,21.13170235,74.48990147,0.7666789124,2.0,304.12,0,Monsoon,0.0
5672,29th week,Maharashtra,Jalgaon,Cholera,67,1,10,7,2013,20.84288265,75.52612464,0.4966990144,4.0,,0,Monsoon,1.4925373134328357
5674,29th week,Tamil Nadu,Tiruchirappalli,Cholera,13,0,17,7,2013,10.7992254,78.6811423,0.0353640941,4.0,316.02,0,Monsoon,0.0
5689,30th week,Karnataka,Davangere,Cholera,36,0,19,7,2013,14.4679807,75.9195682,0.4211511122,,300.12,0,Monsoon,0.0
5709,30th week,West Bengal,Purulia,Cholera,21,0,26,7,2013,23.3291882,86.3672378,0.5696596008,8.0,300.925,0,Monsoon,0.0
5714,30th week,Delhi,South West District,Cholera,50,1,10,7,2013,28.59449355,76.90650844,0.519847218,5.0,312.2733334,0,Monsoon,2.0
5715,30th week,Dadra And Nagar Haveli,Dadra And Nagar Haveli,Cholera,12,0,14,7,2013,20.2712521,73.0014588,2.044548616,1.0,,0,Monsoon,0.0
5723,31st week,Assam,Kamrup,Cholera,14,0,1,8,2013,26.12755515,91.29987148,2.470183416,9.0,299.54,0,Monsoon,0.0
5725,31st week,Karnataka,Bidar,Cholera,17,0,29,7,2013,18.083333,77.333333,0.7910202335,6.0,,0,Monsoon,0.0
5726,31st week,Karnataka,Davangere,Cholera,21,0,27,7,2013,14.4679807,75.9195682,1.055395054,,,0,Monsoon,0.0
5733,31st week,Karnataka,Tumkur,Cholera,34,0,30,7,2013,13.3400771,77.1006208,0.2492381804,5.0,,0,Monsoon,0.0
5759,32nd week,Karnataka,Chikkaballapur,Cholera,24,0,6,8,2013,13.6102243,77.5127721,0.1635686968,6.0,303.81,0,Monsoon,0.0
5764,32nd week,Maharashtra,Dhule,Cholera,69,0,5,8,2013,21.13170235,74.48990147,1.809147425,,298.32,0,Monsoon,0.0
5772,32nd week,West Bengal,Purulia,Cholera,13,0,31,7,2013,23.3291882,86.3672378,1.288167499,8.0,300.39,0,Monsoon,0.0
5777,32nd week,Maharashtra,Jalgaon,Cholera,40,0,29,7,2013,20.84288265,75.52612464,1.575514364,7.0,,0,Monsoon,0.0
5794,33rd week,West Bengal,Purulia,Cholera,30,0,8,8,2013,23.3291882,86.3672378,0.3806123076,4.0,301.28000000000003,0,Monsoon,0.0
5800,33rd week,Odisha,Rayagada,Cholera,22,0,27,7,2013,19.17209585,83.33503085,2.699308366,,,0,Monsoon,0.0
5801,33rd week,West Bengal,Purulia,Cholera,67,1,30,7,2013,23.3291882,86.3672378,1.296523229,8.0,300.81,0,Monsoon,1.4925373134328357
5802,34th week,Telangana,Medak,Cholera,93,3,16,8,2013,17.9375095,78.21174499,0.3012551828,5.0,,0,Monsoon,3.225806451612903
5816,34th week,West Bengal,Hooghly,Cholera,12,1,21,8,2013,22.9052114,88.3760639,1.367673342,,300.37,0,Monsoon,8.333333333333332
5819,34th week,West Bengal,Bankura,Cholera,82,0,20,8,2013,23.13195425,87.2073972,1.10650385,,303.38,0,Monsoon,0.0
5821,34th week,West Bengal,Hooghly,Cholera,27,2,22,8,2013,22.9052114,88.3760639,1.613626131,14.0,300.16,0,Monsoon,7.4074074074074066
5832,35th week,Delhi,New Delhi,Cholera,50,1,28,8,2013,28.6138954,77.2090057,0.1086299315,,303.22,0,Monsoon,2.0
5834,35th week,Haryana,Yamuna Nagar,Cholera,133,0,28,8,2013,30.1389108,77.301064,0.1675920974,,299.95,0,Monsoon,0.0
5844,35th week,Punjab,Mohali,Cholera,46,0,29,8,2013,30.7041168,76.7176885,0.1379093667,,300.9966666,0,Monsoon,0.0
5862,35th week,Karnataka,Koppal,Cholera,31,0,11,8,2013,15.3484144,76.1547421,0.2084532839,3.0,296.98,0,Monsoon,0.0
5866,35th week,Telangana,Medak,Cholera,201,3,16,8,2013,17.9375095,78.21174499,0.3012551828,5.0,,0,Monsoon,1.4925373134328357
5868,35th week,Karnataka,Koppal,Cholera,75,0,6,8,2013,15.3484144,76.1547421,0.225762209,3.0,305.56,0,Monsoon,0.0
5877,36th week,Maharashtra,Gondia,Cholera,45,2,4,9,2013,21.455228,80.1962729,0.2253912485,22.0,302.12,0,Monsoon,4.444444444444445
5882,36th week,Punjab,Ludhiana,Cholera,15,0,5,9,2013,30.9090157,75.851601,0.08945550733,,300.3566666,0,Monsoon,0.0
5888,36th week,West Bengal,Howrah,Cholera,164,0,2,9,2013,22.5736296,88.3251045,0.9759187793,10.0,299.935,0,Monsoon,0.0
5892,36th week,West Bengal,North 24 Parganas,Cholera,92,0,4,9,2013,22.642931,88.8930579,0.6664716292,9.0,299.93,1,Monsoon,0.0
5940,38th week,Karnataka,Koppal,Cholera,19,0,16,9,2013,15.3484144,76.1547421,0.5505169912,12.0,303.445,0,Monsoon,0.0
5943,38th week,Punjab,Gurdaspur,Cholera,22,0,17,9,2013,32.166667,75.316667,0.06276237649,18.0,299.4033334,0,Monsoon,0.0
5947,38th week,West Bengal,North 24 Parganas,Cholera,190,1,22,9,2013,22.642931,88.8930579,0.4744809165,,301.545,1,Monsoon,0.5263157894736842
5952,38th week,Maharashtra,Gondia,Cholera,10,0,7,9,2013,21.455228,80.1962729,0.08012269213,25.0,302.748,0,Monsoon,0.0
5955,38th week,West Bengal,Purulia,Cholera,17,0,6,9,2013,23.3291882,86.3672378,0.6525809511,,303.3333334,0,Monsoon,0.0
5962,39th week,Haryana,Kurukshetra,Cholera,61,0,29,9,2013,29.9693747,76.8482787,0.3282719552,,300.8566666,0,Monsoon,0.0
5977,39th week,Maharashtra,Jalgaon,Cholera,9,0,11,9,2013,20.84288265,75.52612464,0.06992770948,19.0,305.06,0,Monsoon,0.0
5982,40th week,Haryana,Kurukshetra,Cholera,13,0,29,9,2013,29.9693747,76.8482787,0.3282719552,,300.8566666,0,Monsoon,0.0
5983,40th week,Karnataka,Ballari,Cholera,20,0,28,9,2013,15.2485413,76.8323648,0.05526977365,17.0,301.192,0,Monsoon,0.0
5995,40th week,Chhattisgarh,Narayanpur,Cholera,66,19,10,9,2013,19.5842032,81.11369855,0.7666694201,20.0,301.8,0,Monsoon,28.78787878787879
6000,40th week,West Bengal,Bankura,Cholera,39,0,19,9,2013,23.13195425,87.2073972,0.5879064888,16.0,302.3866666,0,Monsoon,0.0
6002,40th week,West Bengal,North 24 Parganas,Cholera,248,1,22,9,2013,22.642931,88.8930579,0.4744809165,,301.545,1,Monsoon,0.4032258064516129
6003,41st week,Assam,Dibrugarh,Cholera,11,0,8,10,2013,27.4844597,94.9019447,1.542603066,,293.8933334,0,Post-Monsoon,0.0
6008,41st week,Haryana,Ambala,Cholera,60,1,9,10,2013,30.3843674,76.770421,0.1967678515,12.0,299.41,0,Post-Monsoon,1.6666666666666667
6022,41st week,Assam,Dibrugarh,Cholera,17,0,28,9,2013,27.4844597,94.9019447,0.3145262531,25.0,301.684,0,Monsoon,0.0
6031,42nd week,Maharashtra,Kolhapur,Cholera,13,1,11,10,2013,16.7028412,74.2405329,0.273760896,11.0,306.115,0,Post-Monsoon,7.6923076923076925
6049,42nd week,West Bengal,Purulia,Cholera,70,0,14,10,2013,23.3291882,86.3672378,0.5606699398,12.0,300.205,0,Post-Monsoon,0.0
6052,42nd week,West Bengal,North 24 Parganas,Cholera,698,0,9,10,2013,22.642931,88.8930579,1.225737338,22.0,298.76,1,Post-Monsoon,0.0
6058,43rd week,Karnataka,Mandya,Cholera,226,0,19,10,2013,12.5238888,76.8961961,0.3210568671,10.0,301.15500000000003,0,Post-Monsoon,0.0
6065,43rd week,Maharashtra,Thane,Cholera,59,1,17,10,2013,19.1943294,72.9701779,0.3886469973,24.0,299.28000000000003,1,Post-Monsoon,1.694915254237288
6071,43rd week,West Bengal,Purulia,Cholera,23,0,23,10,2013,23.3291882,86.3672378,0.2595004589,,302.1,0,Post-Monsoon,0.0
6082,43rd week,Maharashtra,Pune,Cholera,8,0,25,9,2013,18.521428,73.8544541,0.5463138027,10.0,301.25,0,Monsoon,0.0
6096,44th week,Odisha,Cuttack,Cholera,23,1,27,10,2013,20.4686,85.8792,2.044271711,17.0,299.66,0,Post-Monsoon,4.3478260869565215
6098,44th week,West Bengal,Hooghly,Cholera,52,0,27,10,2013,22.9052114,88.3760639,3.002960368,16.0,299.40000000000003,0,Post-Monsoon,0.0
6102,44th week,West Bengal,Bankura,Cholera,50,0,25,10,2013,23.13195425,87.2073972,0.2187652661,15.0,300.42,0,Post-Monsoon,0.0
6103,44th week,West Bengal,Bankura,Cholera,86,0,25,10,2013,23.13195425,87.2073972,0.2187652661,15.0,300.42,0,Post-Monsoon,0.0
6109,44th week,Karnataka,Gulbarga,Cholera,20,0,15,10,2013,17.166667,77.083333,0.2125759374,,304.5133334,0,Post-Monsoon,0.0
6110,44th week,West Bengal,Dakshin Dinajpur,Cholera,118,1,19,10,2013,25.38703085,88.50471505,0.6955109415,28.0,299.15000000000003,0,Post-Monsoon,0.847457627118644
6114,45th week,Assam,Dibrugarh,Cholera,18,0,30,10,2013,27.4844597,94.9019447,0.5654763987,22.0,298.348,0,Post-Monsoon,0.0
6115,45th week,Assam,Tinsukia,Cholera,11,1,4,11,2013,27.52016575,95.53063473,0.3515346128,34.0,294.325,0,Post-Monsoon,9.090909090909092
6116,45th week,Telangana,Mahabubnagar,Cholera,62,0,5,11,2013,16.69656855,77.95911462,0.04314941443,14.0,304.0266666,0,Post-Monsoon,0.0
6126,45th week,West Bengal,Bankura,Cholera,86,0,24,10,2013,23.13195425,87.2073972,0.2199854514,,300.8066666,0,Post-Monsoon,0.0
6127,45th week,West Bengal,Bankura,Cholera,110,0,25,10,2013,23.13195425,87.2073972,0.2187652661,15.0,300.42,0,Post-Monsoon,0.0
6150,47th week,Karnataka,Ballari,Cholera,18,0,21,11,2013,15.2485413,76.8323648,0.04969189118,10.0,303.8766666,0,Post-Monsoon,0.0
6167,48th week,West Bengal,Hooghly,Cholera,13,0,27,11,2013,22.9052114,88.3760639,6.04e-05,9.0,298.81333340000003,0,Post-Monsoon,0.0
6168,48th week,West Bengal,Purulia,Cholera,43,0,26,11,2013,23.3291882,86.3672378,6.89e-05,8.0,298.87,0,Post-Monsoon,0.0
6180,50th week,Maharashtra,Sangli,Cholera,99,1,7,12,2013,17.1726928,74.58676543,0.05592174368,8.0,303.8166666,0,Winter,1.0101010101010102
6196,51st week,Tamil Nadu,Krishnagiri,Cholera,19,0,15,12,2013,12.5188835,78.2206536,0.03303856738,12.0,298.52500000000003,0,Winter,0.0
6209,1st week,Tamil Nadu,Theni,Cholera,21,0,3,1,2012,9.9696643,77.47420049,0.4204133468,13.0,300.02500000000003,0,Winter,0.0
6210,1st week,Tamil Nadu,Cuddalore,Cholera,17,0,1,1,2012,11.7564329,79.7634644,0.8230760943,7.0,296.6,1,Winter,0.0
6223,3rd week,Tamil Nadu,Dindigul,Cholera,16,0,15,1,2012,10.3303299,78.06739791,0.09706370925,10.0,300.15500000000003,0,Winter,0.0
6229,4th week,Karnataka,Belgaum,Cholera,24,0,26,1,2012,15.8572666,74.5069343,7.39e-05,6.0,305.2666666,0,Winter,0.0
6233,4th week,Tamil Nadu,Dindigul,Cholera,10,0,19,1,2012,10.3303299,78.06739791,0.01499900078,12.0,299.54,0,Winter,0.0
6237,5th week,Kerala,Idukki,Cholera,4,0,24,1,2012,9.8497872,76.9797914,0.02851955237,,300.80400000000003,0,Winter,0.0
6244,6th week,Karnataka,Chamarajnagar,Cholera,72,0,28,1,2012,14.3683154,76.6538415,5.88e-05,5.0,308.49,0,Winter,0.0
6260,9th week,Tamil Nadu,Madurai,Cholera,12,0,26,2,2012,9.9261153,78.1140983,6.85e-05,,307.90000000000003,0,Winter,0.0
6274,11th week,Karnataka,Mysore,Cholera,12,0,13,3,2012,12.3051828,76.6553609,0.0001503895409,,308.184,0,Summer,0.0
6300,13th week,Tamil Nadu,Thanjavur,Cholera,3,0,26,3,2012,10.7860267,79.1381497,8.63e-05,7.0,312.94333340000003,1,Summer,0.0
6308,14th week,Karnataka,Mysore,Cholera,181,0,4,4,2012,12.3051828,76.6553609,0.006427930948,7.0,312.02,0,Summer,0.0
6309,14th week,Karnataka,Tumkur,Cholera,27,1,6,4,2012,13.3400771,77.1006208,0.01838685622,,313.504,0,Summer,3.7037037037037033
6367,19th week,Karnataka,Tumkur,Cholera,45,0,4,5,2012,13.3400771,77.1006208,0.1301647017,8.0,305.34000000000003,0,Summer,0.0
6373,19th week,Karnataka,Mysore,Cholera,36,0,6,5,2012,12.3051828,76.6553609,0.08615679217,8.0,305.3333334,0,Summer,0.0
6374,19th week,Karnataka,Mysore,Cholera,44,0,8,5,2012,12.3051828,76.6553609,0.05781178797,,306.692,0,Summer,0.0
6375,19th week,Kerala,Wayanad,Cholera,13,0,5,5,2012,11.715219,76.12690295,0.8044471407,20.0,303.44,0,Summer,0.0
6376,19th week,Kerala,Wayanad,Cholera,8,1,3,5,2012,11.715219,76.12690295,1.322910277,20.0,,0,Summer,12.5
6385,19th week,Tamil Nadu,Tiruchirapalli,Cholera,14,1,5,5,2012,10.8219673,78.6830614,0.245743166,7.0,310.416,0,Summer,7.142857142857142
6390,19th week,West Bengal,Bankura,Cholera,56,0,9,5,2012,23.13195425,87.2073972,0.1957883956,9.0,308.1266666,0,Summer,0.0
6401,19th week,Maharashtra,Yavatmal,Cholera,62,0,1,5,2012,20.32570375,78.11691397,0.0003987565128,3.0,324.428,0,Summer,0.0
6420,20th week,Kerala,Wayanad,Cholera,25,1,3,5,2012,11.715219,76.12690295,1.322910277,20.0,,0,Summer,4.0
6433,21st week,Punjab,S.A.S Nagar,Cholera,15,0,22,5,2012,30.7041168,76.7176885,0.00313175938,5.0,310.8166666,0,Summer,0.0
6461,22nd week,Karnataka,Tumkur,Cholera,59,0,25,5,2012,13.3400771,77.1006208,0.008959952326,8.0,307.732,0,Summer,0.0
6472,22nd week,Assam,Darrang,Cholera,38,1,16,5,2012,26.75,92.5,0.7453016862,,300.895,0,Summer,2.631578947368421
6474,22nd week,Karnataka,Mandya,Cholera,25,0,19,5,2012,12.5238888,76.8961961,0.1829032262,11.0,304.35,0,Summer,0.0
6475,22nd week,Maharashtra,Dhule,Cholera,26,0,15,5,2012,21.13170235,74.48990147,0.06756302435,,318.76,0,Summer,0.0
6478,23rd week,Assam,Dima Hasao,Cholera,35,5,5,6,2012,25.40036255,93.07522923,3.916801064,24.0,297.96,0,Monsoon,14.285714285714285
6489,23rd week,Tamil Nadu,Virudhunagar,Cholera,13,1,9,6,2012,9.5208936,77.8784564,0.04795209708,,314.51,0,Monsoon,7.6923076923076925
6507,24th week,Karnataka,Mandya,Cholera,41,0,10,6,2012,12.5238888,76.8961961,0.1841376123,8.0,306.88,0,Monsoon,0.0
6539,25th week,Kerala,Wayanad,Cholera,74,0,20,6,2011,11.715219,76.12690295,0.9403759716,16.0,296.02,0,Monsoon,0.0
6549,25th week,Assam,Udalguri,Cholera,404,0,14,6,2011,26.77253155,92.10641749,0.4512064029,15.0,296.445,0,Monsoon,0.0
6556,26th week,Chandigarh,Chandigarh,Cholera,6,0,20,6,2012,30.72984395,76.78414567,0.01020976427,5.0,316.34000000000003,0,Monsoon,0.0
6560,26th week,Karnataka,Chitradurga,Cholera,18,0,21,6,2012,14.2266443,76.4005122,0.2830008473,4.0,,0,Monsoon,0.0
6561,26th week,Karnataka,Bangalore Urban,Cholera,9,0,23,6,2012,12.94514225,77.553645,0.3064362942,5.0,304.52,0,Monsoon,0.0
6562,26th week,Karnataka,Bidar,Cholera,23,0,27,6,2012,18.083333,77.333333,0.08780226221,1.0,312.3666666,0,Monsoon,0.0
6564,26th week,Kerala,Wayanad,Cholera,7,1,23,6,2012,11.715219,76.12690295,1.259767462,10.0,,0,Monsoon,14.285714285714285
6573,26th week,Haryana,Yamuna Nagar,Cholera,27,0,29,5,2012,30.1389108,77.301064,6.4e-05,3.0,314.1766666,0,Summer,0.0
6575,26th week,Rajasthan,Tonk,Cholera,35,0,6,6,2012,26.12214725,75.66375374,6.33e-05,2.0,316.93,0,Monsoon,0.0
6577,26th week,Haryana,Panchkula,Cholera,59,0,13,6,2012,30.7137692,76.868276,0.012767892,5.0,314.752,0,Monsoon,0.0
6580,27th week,Gujarat,Banaskantha,Cholera,468,5,2,7,2012,24.172056,72.431134,0.03550232816,,310.34000000000003,0,Monsoon,1.0683760683760684
6581,27th week,Gujarat,Navsari,Cholera,87,0,8,7,2012,20.952407,72.9323831,0.5929920254,2.0,,1,Monsoon,0.0
6584,27th week,Haryana,Kaithal,Cholera,76,0,30,6,2012,29.82282075,76.37830987,0.02904895053,2.0,304.08,0,Monsoon,0.0
6587,27th week,Punjab,S.A.S Nagar,Cholera,7,0,4,7,2012,30.7041168,76.7176885,0.1163993226,4.0,311.04,0,Monsoon,0.0
6588,27th week,Punjab,Gurdaspur,Cholera,50,0,1,7,2012,32.166667,75.316667,0.04147596146,3.0,310.79,0,Monsoon,0.0
6600,28th week,Assam,Cachar,Cholera,10,1,8,7,2012,24.75863995,92.88166476,1.271590662,16.0,304.54,0,Monsoon,10.0
6604,28th week,Karnataka,Bijapur,Cholera,32,0,8,7,2012,16.8269911,75.7175387,0.2115485399,2.0,309.66,0,Monsoon,0.0
6611,28th week,West Bengal,Hooghly,Cholera,37,0,10,7,2012,22.9052114,88.3760639,1.475789607,,299.5,0,Monsoon,0.0
6612,28th week,West Bengal,Birbhum,Cholera,53,0,6,7,2012,24.0,87.583333,0.6296381912,5.0,302.57,0,Monsoon,0.0
6613,28th week,West Bengal,Birbhum,Cholera,21,0,6,7,2012,24.0,87.583333,0.6296381912,5.0,302.57,0,Monsoon,0.0
6622,29th week,Assam,Dibrugarh,Cholera,15,0,16,7,2012,27.4844597,94.9019447,1.551064922,3.0,287.44,0,Monsoon,0.0
6627,29th week,Gujarat,Anand,Cholera,52,0,12,7,2012,22.5584995,72.9625629,0.8225193604,6.0,,1,Monsoon,0.0
6631,29th week,Karnataka,Bidar,Cholera,19,0,21,7,2012,18.083333,77.333333,0.9841975524,3.0,,0,Monsoon,0.0
6633,29th week,Karnataka,Kodagu,Cholera,12,0,16,7,2012,12.38217745,75.66531992,1.315590081,12.0,303.44,0,Monsoon,0.0
6635,29th week,Maharashtra,Akola,Cholera,47,0,18,7,2012,20.76181225,77.19211567,0.1605100815,,311.26,0,Monsoon,0.0
6640,29th week,Odisha,Berhampur,Cholera,23,1,15,7,2012,21.49308515,86.63272983,1.539889227,12.0,299.81,0,Monsoon,4.3478260869565215
6654,30th week,Assam,Tinsukia,Cholera,15,1,18,7,2012,27.52016575,95.53063473,1.668652947,,295.16,0,Monsoon,6.666666666666667
6663,30th week,Punjab,Patiala,Cholera,35,0,23,7,2012,30.2090874,76.33987209,0.1044610004,11.0,303.21500000000003,0,Monsoon,0.0
6664,30th week,Punjab,Hoshiarpur,Cholera,45,0,24,7,2012,31.60857425,75.84644247,0.1160651696,16.0,303.27500000000003,0,Monsoon,0.0
6667,30th week,West Bengal,Hooghly,Cholera,24,0,26,7,2012,22.9052114,88.3760639,0.6197077635,,300.1266666,0,Monsoon,0.0
6668,30th week,West Bengal,Bankura,Cholera,73,0,22,7,2012,23.13195425,87.2073972,0.7812662339,7.0,,0,Monsoon,0.0
6669,30th week,West Bengal,Bankura,Cholera,54,1,26,7,2012,23.13195425,87.2073972,0.5384241344,,301.56,0,Monsoon,1.8518518518518516
6671,30th week,Maharashtra,Parbhani,Cholera,174,1,17,7,2012,19.29031365,76.60290343,0.09344685516,3.0,307.76,0,Monsoon,0.5747126436781609
6679,31st week,Karnataka,Belgaum,Cholera,17,0,3,8,2012,15.8572666,74.5069343,0.5907845249,,297.4866666,0,Monsoon,0.0
6715,32nd week,Karnataka,Uttara Kannada,Cholera,20,0,7,8,2012,14.72447415,74.64223734,1.794866666,2.0,299.86,1,Monsoon,0.0
6721,32nd week,Odisha,Nuapada,Cholera,17,1,10,8,2012,20.76909975,82.51862846,1.16715281,6.0,,0,Monsoon,5.88235294117647
6722,32nd week,Punjab,Hoshiarpur,Cholera,80,0,5,8,2012,31.60857425,75.84644247,1.148769571,20.0,298.8266666,0,Monsoon,0.0
6744,33rd week,West Bengal,Jalpaiguri,Cholera,19,0,17,8,2012,26.4733048,88.67886686,0.9305222014,11.0,296.9733334,0,Monsoon,0.0
6755,33rd week,West Bengal,Birbhum,Cholera,19,0,6,8,2012,24.0,87.583333,0.5199324555,6.0,301.74,0,Monsoon,0.0
6767,34th week,Karnataka,Bijapur,Cholera,85,0,20,8,2012,16.8269911,75.7175387,0.1231085031,,307.1,0,Monsoon,0.0
6772,34th week,Maharashtra,Nandurbar,Cholera,18,0,19,8,2012,21.51450155,74.54070115,0.39250434,,304.75,0,Monsoon,0.0
6799,35th week,Haryana,Karnal,Cholera,26,0,1,9,2012,29.6803266,76.9896254,0.5788694536,22.0,300.14,0,Monsoon,0.0
6818,36th week,Punjab,Patiala,Cholera,17,1,4,9,2012,30.2090874,76.33987209,0.3715674042,,296.752,0,Monsoon,5.88235294117647
6820,36th week,West Bengal,Bankura,Cholera,90,0,8,9,2012,23.13195425,87.2073972,0.7397642436,13.0,,0,Monsoon,0.0
6823,36th week,Maharashtra,Nagpur,Cholera,161,0,27,8,2012,21.1498134,79.0820556,0.2691498959,,302.21,0,Monsoon,0.0
6825,36th week,West Bengal,Jalpaiguri,Cholera,23,0,25,8,2012,26.4733048,88.67886686,1.530263691,24.0,299.58,0,Monsoon,0.0
6833,37th week,Odisha,Rayagada,Cholera,37,3,11,9,2012,19.17209585,83.33503085,0.7582775659,13.0,298.74,0,Monsoon,8.108108108108109
6861,38th week,Jammu And Kashmir,Baramulla,Cholera,238,0,19,9,2012,34.20500565,74.36221081,0.6331318758,17.0,292.096,0,Monsoon,0.0
6862,38th week,Karnataka,Uttara Kannada,Cholera,66,0,12,9,2012,14.72447415,74.64223734,1.124768659,,300.33,1,Monsoon,0.0
6864,38th week,Karnataka,Koppal,Cholera,16,0,19,9,2012,15.3484144,76.1547421,0.0651922313,8.0,301.868,0,Monsoon,0.0
6870,38th week,West Bengal,Malda,Cholera,87,0,19,9,2012,25.0057449,88.1398483,0.9318668218,8.0,296.08,0,Monsoon,0.0
6873,38th week,West Bengal,Hooghly,Cholera,65,2,10,9,2012,22.9052114,88.3760639,1.354658172,10.0,297.26,0,Monsoon,3.076923076923077
6895,40th week,Assam,Barpeta,Cholera,13,0,30,9,2012,26.34142215,91.01674328,0.1012164724,8.0,300.108,0,Monsoon,0.0
6896,40th week,Assam,Jorhat,Cholera,84,0,28,9,2012,26.7577925,94.2079645,0.4022642,,298.19333340000003,0,Monsoon,0.0
6901,40th week,Punjab,Gurdaspur,Cholera,383,18,5,10,2012,32.166667,75.316667,0.0001070380447,16.0,304.29,0,Post-Monsoon,4.699738903394255
6902,40th week,Punjab,Moga,Cholera,109,1,7,10,2012,30.7839866,75.16057423,0.000561599295,,303.91,0,Post-Monsoon,0.9174311926605505
6927,42nd week,Karnataka,Belgaum,Cholera,151,2,17,10,2012,15.8572666,74.5069343,0.0002997741897,20.0,304.0466666,0,Post-Monsoon,1.3245033112582782
6952,44th week,West Bengal,Bankura,Cholera,61,0,4,11,2012,23.13195425,87.2073972,0.2224849364,8.0,301.61333340000004,0,Post-Monsoon,0.0
6959,44th week,West Bengal,Jalpaiguri,Cholera,68,3,12,10,2012,26.4733048,88.67886686,0.3063938379,32.0,298.97,0,Post-Monsoon,4.411764705882353
6964,45th week,Punjab,Amritsar,Cholera,17,0,7,11,2012,31.6343083,74.8736788,0.007137847201,,300.93,0,Post-Monsoon,0.0
6975,46th week,Chhattisgarh,Durg,Cholera,579,1,30,10,2012,21.19903535,81.39795456,0.0001745259642,,302.708,0,Post-Monsoon,0.17271157167530224
7026,51st week,Andhra Pradesh,Anantapur,Cholera,23,0,20,12,2012,14.6546235,77.55625984,9.79e-05,6.0,306.06,0,Winter,0.0
7039,1st week,Assam,Jorhat,Cholera,5,1,19,12,2010,26.7577925,94.2079645,0.002555440834,,295.0733334,0,Winter,20.0
7045,2nd week,Tamil Nadu,Vellore,Cholera,12,0,3,1,2011,12.7948109,79.0006411,0.02786890543,13.0,299.88,0,Winter,0.0
7069,5th week,Tamil Nadu,Thiruvarur,Cholera,5,0,27,1,2011,10.73618605,79.63318659,0.02959746411,9.0,301.3166666,0,Winter,0.0
7106,9th week,Karnataka,Chikkaballapur,Cholera,10,0,20,2,2011,13.6102243,77.5127721,0.0001792670163,6.0,306.156,0,Winter,0.0
7116,10th week,Tamil Nadu,Tirunelveli,Cholera,104,2,3,3,2011,8.7284271,77.7112925,0.087986142,11.0,305.67,1,Summer,1.9230769230769231
7126,11th week,Karnataka,Gulbarga,Cholera,14,0,8,3,2011,17.166667,77.083333,9.87e-05,4.0,316.7133334,0,Summer,0.0
7140,12th week,Karnataka,Chitradurga,Cholera,28,0,20,3,2011,14.2266443,76.4005122,3.53e-05,6.0,314.844,0,Summer,0.0
7160,15th week,Karnataka,Hassan,Cholera,64,1,7,4,2011,13.0070817,76.0992703,0.00450556905,,308.84000000000003,0,Summer,1.5625
7177,16th week,Karnataka,Mysore,Cholera,21,0,20,4,2011,12.3051828,76.6553609,0.250811064,9.0,308.204,0,Summer,0.0
7180,16th week,Maharashtra,Thane,Cholera,17,0,18,4,2011,19.1943294,72.9701779,0.01387869002,8.0,317.176,1,Summer,0.0
7187,17th week,Assam,Barpeta,Cholera,66,0,23,4,2011,26.34142215,91.01674328,0.3847743948,,300.896,0,Summer,0.0
7200,17th week,Tamil Nadu,Tirunelveli,Cholera,13,0,18,4,2011,8.7284271,77.7112925,0.09876300738,9.0,307.04400000000004,1,Summer,0.0
7202,17th week,West Bengal,Hooghly,Cholera,35,0,24,4,2011,22.9052114,88.3760639,0.2027345886,15.0,303.268,0,Summer,0.0
7210,18th week,Assam,Sonitpur,Cholera,208,0,4,5,2011,26.76777075,92.70140886,2.050124456,18.0,301.935,0,Summer,0.0
7225,19th week,Karnataka,Mandya,Cholera,42,0,8,5,2011,12.5238888,76.8961961,0.1299463155,,304.67,0,Summer,0.0
7260,21st week,Assam,Sivasagar,Cholera,158,0,18,5,2011,26.9834936,94.6394226,0.5992525517,17.0,301.07,0,Summer,0.0
7264,21st week,Karnataka,Belgaum,Cholera,35,0,24,5,2011,15.8572666,74.5069343,0.04797721014,,309.07,0,Summer,0.0
7280,22nd week,Karnataka,Mysore,Cholera,33,0,2,6,2011,12.3051828,76.6553609,0.5259297403,,302.81,0,Monsoon,0.0
7287,22nd week,Uttarakhand,Haridwar,Cholera,27,0,2,6,2011,29.91235135,78.00871782,0.2152802117,,302.51,0,Monsoon,0.0
7314,23rd week,Karnataka,Mysore,Cholera,17,0,6,6,2011,12.3051828,76.6553609,0.9013574214,9.0,299.64,0,Monsoon,0.0
7325,24th week,Assam,Udalguri,Cholera,140,3,14,6,2011,26.77253155,92.10641749,0.4512064029,15.0,296.445,0,Monsoon,2.142857142857143
7355,25th week,Kerala,Wayanad,Cholera,74,6,20,6,2011,11.715219,76.12690295,0.9403759716,16.0,296.02,0,Monsoon,8.108108108108109
7365,25th week,Assam,Udalguri,Cholera,404,6,14,6,2011,26.77253155,92.10641749,0.4512064029,15.0,296.445,0,Monsoon,1.4851485148514851
7376,26th week,Karnataka,Davangere,Cholera,29,0,27,6,2011,14.4679807,75.9195682,0.2486476566,4.0,297.78000000000003,0,Monsoon,0.0
7386,26th week,Kerala,Wayanad,Cholera,183,6,26,6,2011,11.715219,76.12690295,0.3521378464,,295.24,0,Monsoon,3.278688524590164
